Signal Region,Sigma_95_exp (pb),Sigma_95_obs (pb),Efficiency,Stat,Sigma_theoretical (pb),SAF File,mMed (GeV),mchi (GeV),Signal Strength Obs,Signal Strength Exp,Status Obs,Status Exp
IM11,0.485964,0.4307826,0.0011623,5.31e-05,0.002166729,spin1_run_121_mzp_2000_mx_500,2000.0,500.0,0.005029750505243248,0.004458620391633948,Excluded,Excluded
IM12,0.4252361,0.3374733,0.0008207,4.46e-05,0.002166729,spin1_run_121_mzp_2000_mx_500,2000.0,500.0,0.006420445706371438,0.005095355262641154,Excluded,Excluded
EM0,10.0856054,11.3187643,0.0363867,0.0002919,0.002166729,spin1_run_121_mzp_2000_mx_500,2000.0,500.0,0.00019142805191199185,0.00021483380660520387,Excluded,Excluded
EM1,4.1718234,4.0659328,0.0306159,0.0002686,0.002166729,spin1_run_121_mzp_2000_mx_500,2000.0,500.0,0.0005328983794321441,0.0005193721766841808,Excluded,Excluded
EM2,1.77389,1.7665503,0.0281077,0.0002577,0.002166729,spin1_run_121_mzp_2000_mx_500,2000.0,500.0,0.001226531166420792,0.0012214562346030476,Excluded,Excluded
EM3,1.213828,1.4673691,0.0190561,0.0002131,0.002166729,spin1_run_121_mzp_2000_mx_500,2000.0,500.0,0.001476608032702883,0.0017850379131145436,Excluded,Excluded
EM4,0.6632063,0.9336409,0.026454,0.0002502,0.002166729,spin1_run_121_mzp_2000_mx_500,2000.0,500.0,0.002320730593529054,0.003267051293089345,Excluded,Excluded
EM5,0.4711758,0.577588,0.0130124,0.0001767,0.002166729,spin1_run_121_mzp_2000_mx_500,2000.0,500.0,0.0037513400555413204,0.004598557481093044,Excluded,Excluded
EM6,0.519157,0.7229203,0.005582,0.0001161,0.002166729,spin1_run_121_mzp_2000_mx_500,2000.0,500.0,0.002997189316719976,0.004173552509163895,Excluded,Excluded
EM7,0.3637662,0.5287053,0.0039727,9.81e-05,0.002166729,spin1_run_121_mzp_2000_mx_500,2000.0,500.0,0.004098179080103793,0.005956378025226094,Excluded,Excluded
EM8,0.3068837,0.3532491,0.0026364,7.99e-05,0.002166729,spin1_run_121_mzp_2000_mx_500,2000.0,500.0,0.0061337141410976,0.007060423867412965,Excluded,Excluded
EM9,0.2469898,0.2094918,0.0019722,6.92e-05,0.002166729,spin1_run_121_mzp_2000_mx_500,2000.0,500.0,0.010342786686638808,0.008772544453252725,Excluded,Excluded
EM10,0.4404527,0.9375944,0.0007101,4.15e-05,0.002166729,spin1_run_121_mzp_2000_mx_500,2000.0,500.0,0.0023109449032545416,0.0049193227785866685,Excluded,Excluded
EM11,0.6395619,0.722943,0.0003417,2.88e-05,0.002166729,spin1_run_121_mzp_2000_mx_500,2000.0,500.0,0.002997095206676045,0.0033878331401542214,Excluded,Excluded
EM12,0.3093172,0.2480761,0.0008207,4.46e-05,0.002166729,spin1_run_121_mzp_2000_mx_500,2000.0,500.0,0.008734130373703877,0.007004877194026067,Excluded,Excluded
IM0,3.2245263,4.0793561,0.1756311,0.0007979,0.05217761,spin1_run_122_mzp_2000_mx_550,2000.0,550.0,0.01279064850455198,0.016181480672060267,Excluded,Excluded
IM1,1.6797546,2.1119006,0.1347676,0.0007161,0.05217761,spin1_run_122_mzp_2000_mx_550,2000.0,550.0,0.024706470560214817,0.031062638554465036,Excluded,Excluded
IM2,1.1307202,1.5629676,0.0998587,0.0006287,0.05217761,spin1_run_122_mzp_2000_mx_550,2000.0,550.0,0.033383679866428456,0.04614546551834839,Excluded,Excluded
IM3,0.772013,1.1326009,0.0741533,0.0005495,0.05217761,spin1_run_122_mzp_2000_mx_550,2000.0,550.0,0.046068840312593784,0.06758643960658695,Excluded,Excluded
IM4,0.6092945,0.9707518,0.0539336,0.0004737,0.05217761,spin1_run_122_mzp_2000_mx_550,2000.0,550.0,0.05374969173376758,0.08563610864696793,Excluded,Excluded
IM5,0.525309,0.7955911,0.0274894,0.0003429,0.05217761,spin1_run_122_mzp_2000_mx_550,2000.0,550.0,0.06558345109692655,0.09932746250302202,Excluded,Excluded
IM6,0.5149216,0.7545222,0.0141364,0.0002476,0.05217761,spin1_run_122_mzp_2000_mx_550,2000.0,550.0,0.0691531806486277,0.10133117352233816,Excluded,Excluded
IM7,0.526592,0.619087,0.0068242,0.0001726,0.05217761,spin1_run_122_mzp_2000_mx_550,2000.0,550.0,0.08428154685851907,0.09908545895114244,Excluded,Excluded
IM8,0.4411559,0.4682319,0.0045667,0.0001414,0.05217761,spin1_run_122_mzp_2000_mx_550,2000.0,550.0,0.11143540198777573,0.1182747640913337,Excluded,Excluded
IM9,0.6627483,0.6240947,0.001907,9.15e-05,0.05217761,spin1_run_122_mzp_2000_mx_550,2000.0,550.0,0.08360527657100757,0.07872914951271848,Excluded,Excluded
IM10,0.9712312,1.5066427,0.0009588,6.49e-05,0.05217761,spin1_run_122_mzp_2000_mx_550,2000.0,550.0,0.034631707968982954,0.053723160870449795,Excluded,Excluded
IM11,0.9888143,0.8837724,0.0005716,5.01e-05,0.05217761,spin1_run_122_mzp_2000_mx_550,2000.0,550.0,0.05903964640669928,0.05276785540014945,Excluded,Excluded
IM12,0.6098904,0.4852791,0.0005716,5.01e-05,0.05217761,spin1_run_122_mzp_2000_mx_550,2000.0,550.0,0.10752082667479394,0.0855524369624444,Excluded,Excluded
EM0,8.9996909,10.0316161,0.0408634,0.0004152,0.05217761,spin1_run_122_mzp_2000_mx_550,2000.0,550.0,0.0052013164658484086,0.005797711341397292,Excluded,Excluded
EM1,3.6420522,3.5604643,0.0349089,0.0003849,0.05217761,spin1_run_122_mzp_2000_mx_550,2000.0,550.0,0.014654720734034603,0.014326431125836142,Excluded,Excluded
EM2,1.939772,1.9229423,0.0257055,0.0003319,0.05217761,spin1_run_122_mzp_2000_mx_550,2000.0,550.0,0.02713425670650648,0.026898836564297247,Excluded,Excluded
EM3,1.1476864,1.3889825,0.0202197,0.0002952,0.05217761,spin1_run_122_mzp_2000_mx_550,2000.0,550.0,0.03756534729559228,0.045463299033603605,Excluded,Excluded
EM4,0.6632835,0.9336469,0.0264442,0.0003365,0.05217761,spin1_run_122_mzp_2000_mx_550,2000.0,550.0,0.055885806507792186,0.07866562337220812,Excluded,Excluded
EM5,0.4586099,0.5590491,0.0133531,0.0002407,0.05217761,spin1_run_122_mzp_2000_mx_550,2000.0,550.0,0.09333278597532847,0.11377340524048869,Excluded,Excluded
EM6,0.3977471,0.5522673,0.0073122,0.0001787,0.05217761,spin1_run_122_mzp_2000_mx_550,2000.0,550.0,0.0944789054140993,0.13118287977461054,Excluded,Excluded
EM7,0.6371021,0.9274457,0.0022574,9.95e-05,0.05217761,spin1_run_122_mzp_2000_mx_550,2000.0,550.0,0.05625947696991856,0.08189834878899316,Excluded,Excluded
EM8,0.3056453,0.3494632,0.0026598,0.000108,0.05217761,spin1_run_122_mzp_2000_mx_550,2000.0,550.0,0.14930788134487408,0.1707129473281611,Excluded,Excluded
EM9,0.5149481,0.4369146,0.0009482,6.45e-05,0.05217761,spin1_run_122_mzp_2000_mx_550,2000.0,550.0,0.11942290324012976,0.10132595886847626,Excluded,Excluded
EM10,0.8104833,1.7176764,0.0003872,4.13e-05,0.05217761,spin1_run_122_mzp_2000_mx_550,2000.0,550.0,0.030376856781638265,0.06437839002975138,Excluded,Excluded
EM11,-1.0,-1.0,0.0,0.0,0.05217761,spin1_run_122_mzp_2000_mx_550,2000.0,550.0,-0.05217761,-0.05217761,Excluded,Excluded
EM12,0.4450726,0.3576432,0.0005716,5.01e-05,0.05217761,spin1_run_122_mzp_2000_mx_550,2000.0,550.0,0.14589291785779793,0.11723392992514031,Excluded,Excluded
IM0,3.1021621,3.9582879,0.1810837,0.0009301,0.05214483,spin1_run_123_mzp_2000_mx_600,2000.0,600.0,0.013173581941828941,0.01680918930703202,Excluded,Excluded
IM1,1.5818221,1.9881303,0.1430362,0.0008457,0.05214483,spin1_run_123_mzp_2000_mx_600,2000.0,600.0,0.02622807468906842,0.03296504075900824,Excluded,Excluded
IM2,1.1089874,1.5213565,0.1022175,0.0007317,0.05214483,spin1_run_123_mzp_2000_mx_600,2000.0,600.0,0.034275220830883496,0.04702021862466607,Excluded,Excluded
IM3,0.747096,1.1031426,0.0764506,0.0006418,0.05214483,spin1_run_123_mzp_2000_mx_600,2000.0,600.0,0.0472693466828314,0.0697966927945003,Excluded,Excluded
IM4,0.5926073,0.9385719,0.0556218,0.0005536,0.05214483,spin1_run_123_mzp_2000_mx_600,2000.0,600.0,0.05555762962858786,0.0879922167681701,Excluded,Excluded
IM5,0.4674042,0.7078919,0.0308983,0.000418,0.05214483,spin1_run_123_mzp_2000_mx_600,2000.0,600.0,0.07366213683190895,0.11156260470059962,Excluded,Excluded
IM6,0.513868,0.7531846,0.0141468,0.0002852,0.05214483,spin1_run_123_mzp_2000_mx_600,2000.0,600.0,0.06923246970264661,0.10147514536807119,Excluded,Excluded
IM7,0.6206236,0.7379383,0.0057369,0.0001824,0.05214483,spin1_run_123_mzp_2000_mx_600,2000.0,600.0,0.07066285894091688,0.08402005660113472,Excluded,Excluded
IM8,0.540983,0.5757862,0.003716,0.000147,0.05214483,spin1_run_123_mzp_2000_mx_600,2000.0,600.0,0.09056283391300451,0.09638903625437399,Excluded,Excluded
IM9,0.5954202,0.5643131,0.0021218,0.0001111,0.05214483,spin1_run_123_mzp_2000_mx_600,2000.0,600.0,0.09240407497185517,0.08757652158929106,Excluded,Excluded
IM10,1.2977165,1.9986805,0.0007222,6.49e-05,0.05214483,spin1_run_123_mzp_2000_mx_600,2000.0,600.0,0.0260896276318301,0.0401819889012739,Excluded,Excluded
IM11,2.2732093,2.0320272,0.0002484,3.81e-05,0.05214483,spin1_run_123_mzp_2000_mx_600,2000.0,600.0,0.025661482287244977,0.022938860051294002,Excluded,Excluded
IM12,1.4062979,1.118513,0.0002484,3.81e-05,0.05214483,spin1_run_123_mzp_2000_mx_600,2000.0,600.0,0.04661978001149741,0.03707950498966116,Excluded,Excluded
EM0,9.6530815,10.8060554,0.0380474,0.0004621,0.05214483,spin1_run_123_mzp_2000_mx_600,2000.0,600.0,0.004825519402760049,0.005401884362003988,Excluded,Excluded
EM1,3.1117638,3.0552957,0.0408187,0.0004779,0.05214483,spin1_run_123_mzp_2000_mx_600,2000.0,600.0,0.01706703216975038,0.016757322647689393,Excluded,Excluded
EM2,1.9387504,1.9246902,0.0257669,0.0003827,0.05214483,spin1_run_123_mzp_2000_mx_600,2000.0,600.0,0.027092583523311963,0.02689610276805101,Excluded,Excluded
EM3,1.1099611,1.3461146,0.0208288,0.0003449,0.05214483,spin1_run_123_mzp_2000_mx_600,2000.0,600.0,0.038737288786556516,0.04697897070446883,Excluded,Excluded
EM4,0.7091265,-1.0,0.0247235,0.0003751,0.05214483,spin1_run_123_mzp_2000_mx_600,2000.0,600.0,-0.05214483,0.07353388993360141,Excluded,Excluded
EM5,0.3682757,0.4465996,0.0167515,0.00031,0.05214483,spin1_run_123_mzp_2000_mx_600,2000.0,600.0,0.11675968809645151,0.14159182916494356,Excluded,Excluded
EM6,0.3460019,0.4788114,0.0084099,0.0002206,0.05214483,spin1_run_123_mzp_2000_mx_600,2000.0,600.0,0.1089047378571187,0.15070677357552084,Excluded,Excluded
EM7,0.7138369,1.0347063,0.0020209,0.0001085,0.05214483,spin1_run_123_mzp_2000_mx_600,2000.0,600.0,0.05039577897612105,0.0730486613959015,Excluded,Excluded
EM8,0.5086727,0.5859516,0.0015942,9.64e-05,0.05214483,spin1_run_123_mzp_2000_mx_600,2000.0,600.0,0.08899170170369021,0.10251155605559333,Excluded,Excluded
EM9,0.3480618,0.3012078,0.0013996,9.03e-05,0.05214483,spin1_run_123_mzp_2000_mx_600,2000.0,600.0,0.1731191224131646,0.1498148604644348,Excluded,Excluded
EM10,0.6641653,1.4069197,0.0004738,5.26e-05,0.05214483,spin1_run_123_mzp_2000_mx_600,2000.0,600.0,0.03706311739042392,0.07851182529409471,Excluded,Excluded
EM11,-1.0,-1.0,0.0,0.0,0.05214483,spin1_run_123_mzp_2000_mx_600,2000.0,600.0,-0.05214483,-0.05214483,Excluded,Excluded
EM12,1.0224307,0.8240715,0.0002484,3.81e-05,0.05214483,spin1_run_123_mzp_2000_mx_600,2000.0,600.0,0.06327707001152207,0.051000845338466466,Excluded,Excluded
IM0,3.1172242,3.9481784,0.1813499,0.0009878,0.1348303,spin1_run_124_mzp_2000_mx_650,2000.0,650.0,0.0341500019350696,0.04325332133633506,Excluded,Excluded
IM1,1.5801425,1.9940281,0.1429737,0.0008974,0.1348303,spin1_run_124_mzp_2000_mx_650,2000.0,650.0,0.06761705113383307,0.08532793719553773,Excluded,Excluded
IM2,1.0635141,1.4595894,0.1067523,0.0007916,0.1348303,spin1_run_124_mzp_2000_mx_650,2000.0,650.0,0.09237549957542852,0.12677810289492167,Excluded,Excluded
IM3,0.773092,1.1427428,0.0736173,0.0006695,0.1348303,spin1_run_124_mzp_2000_mx_650,2000.0,650.0,0.11798831723113896,0.17440395192292765,Excluded,Excluded
IM4,0.5835171,0.9265231,0.0564232,0.0005915,0.1348303,spin1_run_124_mzp_2000_mx_650,2000.0,650.0,0.14552286931648006,0.23106486510849464,Excluded,Excluded
IM5,0.4766598,0.7218803,0.030264,0.0004392,0.1348303,spin1_run_124_mzp_2000_mx_650,2000.0,650.0,0.18677653345021325,0.2828648440669844,Excluded,Excluded
IM6,0.4257398,0.6215271,0.0171531,0.0003329,0.1348303,spin1_run_124_mzp_2000_mx_650,2000.0,650.0,0.21693390360613396,0.31669648926409977,Excluded,Excluded
IM7,0.4426231,0.5240391,0.0081049,0.0002299,0.1348303,spin1_run_124_mzp_2000_mx_650,2000.0,650.0,0.25729053423685366,0.3046165010366607,Excluded,Excluded
IM8,0.5936555,0.6321168,0.0033835,0.0001489,0.1348303,spin1_run_124_mzp_2000_mx_650,2000.0,650.0,0.2132996623408838,0.2271187582697372,Excluded,Excluded
IM9,0.6986756,0.6612074,0.0018085,0.0001089,0.1348303,spin1_run_124_mzp_2000_mx_650,2000.0,650.0,0.20391529193411928,0.19297983212810066,Excluded,Excluded
IM10,0.8223542,1.2731283,0.0011331,8.62e-05,0.1348303,spin1_run_124_mzp_2000_mx_650,2000.0,650.0,0.10590472303537671,0.16395648006661848,Excluded,Excluded
IM11,1.2569148,1.1247523,0.0004487,5.43e-05,0.1348303,spin1_run_124_mzp_2000_mx_650,2000.0,650.0,0.11987554948765164,0.1072708349046411,Excluded,Excluded
IM12,0.7754957,0.6170172,0.0004487,5.43e-05,0.1348303,spin1_run_124_mzp_2000_mx_650,2000.0,650.0,0.2185195161496308,0.17386337538686544,Excluded,Excluded
EM0,9.6029899,10.7469675,0.0383761,0.0004925,0.1348303,spin1_run_124_mzp_2000_mx_650,2000.0,650.0,0.012545892597144262,0.01404045004775023,Excluded,Excluded
EM1,3.5136087,3.4302696,0.0362215,0.000479,0.1348303,spin1_run_124_mzp_2000_mx_650,2000.0,650.0,0.039306035887091785,0.038373738088706345,Excluded,Excluded
EM2,1.5059445,1.4933716,0.033135,0.0004589,0.1348303,spin1_run_124_mzp_2000_mx_650,2000.0,650.0,0.0902858337469388,0.08953205114796726,Excluded,Excluded
EM3,1.3479664,1.6284786,0.0171941,0.0003332,0.1348303,spin1_run_124_mzp_2000_mx_650,2000.0,650.0,0.08279525441722108,0.10002497094883075,Excluded,Excluded
EM4,0.667974,0.9425996,0.0261592,0.0004092,0.1348303,spin1_run_124_mzp_2000_mx_650,2000.0,650.0,0.14304090517331006,0.20184962288951366,Excluded,Excluded
EM5,0.4663037,0.5727941,0.0131109,0.0002916,0.1348303,spin1_run_124_mzp_2000_mx_650,2000.0,650.0,0.23539051816350762,0.28914696580790583,Excluded,Excluded
EM6,0.3229058,0.4458735,0.0090482,0.0002427,0.1348303,spin1_run_124_mzp_2000_mx_650,2000.0,650.0,0.3023958589151407,0.41755304488181993,Excluded,Excluded
EM7,0.3029254,0.4450524,0.0047214,0.0001757,0.1348303,spin1_run_124_mzp_2000_mx_650,2000.0,650.0,0.3029537645454782,0.4450940726660755,Excluded,Excluded
EM8,0.5179557,0.5883585,0.001575,0.0001017,0.1348303,spin1_run_124_mzp_2000_mx_650,2000.0,650.0,0.2291635117024739,0.2603124166796504,Excluded,Excluded
EM9,0.7219859,0.6148954,0.0006755,6.66e-05,0.1348303,spin1_run_124_mzp_2000_mx_650,2000.0,650.0,0.21927355449398384,0.18674921490849059,Excluded,Excluded
EM10,0.4578153,0.975161,0.0006844,6.7e-05,0.1348303,spin1_run_124_mzp_2000_mx_650,2000.0,650.0,0.1382646557850447,0.29450806908375493,Excluded,Excluded
EM11,-1.0,-1.0,0.0,0.0,0.1348303,spin1_run_124_mzp_2000_mx_650,2000.0,650.0,-0.1348303,-0.1348303,Excluded,Excluded
EM12,0.5667616,0.4543516,0.0004487,5.43e-05,0.1348303,spin1_run_124_mzp_2000_mx_650,2000.0,650.0,0.29675321931297255,0.23789596895767107,Excluded,Excluded
IM0,3.2322242,4.1229537,0.1736439,0.0003963,0.1759318,spin1_run_125_mzp_2000_mx_700,2000.0,700.0,0.042671301402196195,0.05443056827555465,Excluded,Excluded
IM1,1.6863991,2.1274368,0.1339814,0.0003564,0.1759318,spin1_run_125_mzp_2000_mx_700,2000.0,700.0,0.08269660466529488,0.10432394087496845,Excluded,Excluded
IM2,1.1330244,1.5565922,0.0999955,0.0003139,0.1759318,spin1_run_125_mzp_2000_mx_700,2000.0,700.0,0.11302369368162066,0.15527626766025515,Excluded,Excluded
IM3,0.7740284,1.1457312,0.0731909,0.0002725,0.1759318,spin1_run_125_mzp_2000_mx_700,2000.0,700.0,0.1535541669808765,0.2272937272069087,Excluded,Excluded
IM4,0.6135223,0.9710085,0.0538635,0.0002362,0.1759318,spin1_run_125_mzp_2000_mx_700,2000.0,700.0,0.18118461372892203,0.2867569768857628,Excluded,Excluded
IM5,0.4866732,0.7378615,0.0296979,0.0001776,0.1759318,spin1_run_125_mzp_2000_mx_700,2000.0,700.0,0.2384347197949751,0.36149884563193535,Excluded,Excluded
IM6,0.4671448,0.6809784,0.0156433,0.0001298,0.1759318,spin1_run_125_mzp_2000_mx_700,2000.0,700.0,0.25835151305827025,0.37661084956955526,Excluded,Excluded
IM7,0.4484148,0.5287742,0.007999,9.32e-05,0.1759318,spin1_run_125_mzp_2000_mx_700,2000.0,700.0,0.33271630877603336,0.392341644388187,Excluded,Excluded
IM8,0.4406169,0.4717242,0.0045377,7.03e-05,0.1759318,spin1_run_125_mzp_2000_mx_700,2000.0,700.0,0.37295479010828786,0.39928518402267366,Excluded,Excluded
IM9,0.4923645,0.4654108,0.0025685,5.3e-05,0.1759318,spin1_run_125_mzp_2000_mx_700,2000.0,700.0,0.3780140039724046,0.3573202373444877,Excluded,Excluded
IM10,0.6795047,1.0457797,0.0013758,3.88e-05,0.1759318,spin1_run_125_mzp_2000_mx_700,2000.0,700.0,0.1682302687650181,0.2589118220963004,Excluded,Excluded
IM11,0.5375823,0.4832272,0.0010473,3.38e-05,0.1759318,spin1_run_125_mzp_2000_mx_700,2000.0,700.0,0.36407677382399,0.32726486716545544,Excluded,Excluded
IM12,0.6416716,0.5071684,0.0005449,2.44e-05,0.1759318,spin1_run_125_mzp_2000_mx_700,2000.0,700.0,0.34689030310248037,0.27417732061072986,Excluded,Excluded
EM0,9.2489557,10.3645583,0.0396625,0.0002042,0.1759318,spin1_run_125_mzp_2000_mx_700,2000.0,700.0,0.016974365419894447,0.01902180156404036,Excluded,Excluded
EM1,3.7503897,3.6576125,0.0339859,0.0001896,0.1759318,spin1_run_125_mzp_2000_mx_700,2000.0,700.0,0.04810017463577675,0.04691027175122628,Excluded,Excluded
EM2,1.8711043,1.8557779,0.0268046,0.000169,0.1759318,spin1_run_125_mzp_2000_mx_700,2000.0,700.0,0.09480218511062126,0.09402565105536874,Excluded,Excluded
EM3,1.1990876,1.4461119,0.0193274,0.000144,0.1759318,spin1_run_125_mzp_2000_mx_700,2000.0,700.0,0.12165849682863408,0.14672139049724142,Excluded,Excluded
EM4,0.7245759,1.0183819,0.0241656,0.0001607,0.1759318,spin1_run_125_mzp_2000_mx_700,2000.0,700.0,0.1727562125760483,0.2428065852038413,Excluded,Excluded
EM5,0.4359698,0.5321664,0.0140546,0.0001232,0.1759318,spin1_run_125_mzp_2000_mx_700,2000.0,700.0,0.33059546788372957,0.40354125446303846,Excluded,Excluded
EM6,0.3797675,0.5285092,0.0076443,9.11e-05,0.1759318,spin1_run_125_mzp_2000_mx_700,2000.0,700.0,0.3328831361876009,0.46326186416689163,Excluded,Excluded
EM7,0.4169682,0.6068957,0.0034614,6.14e-05,0.1759318,spin1_run_125_mzp_2000_mx_700,2000.0,700.0,0.2898880318314992,0.42193097699057147,Excluded,Excluded
EM8,0.4139223,0.4714064,0.0019691,4.64e-05,0.1759318,spin1_run_125_mzp_2000_mx_700,2000.0,700.0,0.3732062186682234,0.4250358098609328,Excluded,Excluded
EM9,0.4100866,0.3481388,0.0011927,3.61e-05,0.1759318,spin1_run_125_mzp_2000_mx_700,2000.0,700.0,0.5053495904507053,0.42901133565446903,Excluded,Excluded
EM10,0.9518583,2.0325051,0.0003285,1.9e-05,0.1759318,spin1_run_125_mzp_2000_mx_700,2000.0,700.0,0.08655909399686132,0.18482982183377503,Excluded,Excluded
EM11,0.4380555,0.4897479,0.0005024,2.34e-05,0.1759318,spin1_run_125_mzp_2000_mx_700,2000.0,700.0,0.35922930961010757,0.4016198860646653,Excluded,Excluded
EM12,0.4694384,0.3737127,0.0005449,2.44e-05,0.1759318,spin1_run_125_mzp_2000_mx_700,2000.0,700.0,0.47076751740039874,0.3747707899481593,Excluded,Excluded
IM0,3.2877565,4.1274383,0.1728409,0.0004345,0.1458461,spin1_run_126_mzp_2000_mx_750,2000.0,750.0,0.035335743238124245,0.04436037157861296,Excluded,Excluded
IM1,1.6590269,2.0925751,0.1363173,0.0003943,0.1458461,spin1_run_126_mzp_2000_mx_750,2000.0,750.0,0.069696948988832,0.08791063002052589,Excluded,Excluded
IM2,1.1146627,1.5373883,0.1015741,0.0003472,0.1458461,spin1_run_126_mzp_2000_mx_750,2000.0,750.0,0.09486614409645241,0.13084325868264904,Excluded,Excluded
IM3,0.7691817,1.1336419,0.0739932,0.0003008,0.1458461,spin1_run_126_mzp_2000_mx_750,2000.0,750.0,0.12865270770249407,0.18961202535109717,Excluded,Excluded
IM4,0.6077552,0.9635792,0.0541814,0.0002602,0.1458461,spin1_run_126_mzp_2000_mx_750,2000.0,750.0,0.15135870512771551,0.23997507549092134,Excluded,Excluded
IM5,0.4892403,0.7400408,0.029594,0.0001948,0.1458461,spin1_run_126_mzp_2000_mx_750,2000.0,750.0,0.19707845837688948,0.29810729001678726,Excluded,Excluded
IM6,0.4617694,0.6731309,0.0158184,0.0001434,0.1458461,spin1_run_126_mzp_2000_mx_750,2000.0,750.0,0.21666825872946854,0.31584184660135556,Excluded,Excluded
IM7,0.4110116,0.4816616,0.0087868,0.0001073,0.1458461,spin1_run_126_mzp_2000_mx_750,2000.0,750.0,0.30279785642035817,0.3548466758602434,Excluded,Excluded
IM8,0.4054866,0.4343384,0.0049304,8.05e-05,0.1458461,spin1_run_126_mzp_2000_mx_750,2000.0,750.0,0.33578909900667314,0.35968167628720654,Excluded,Excluded
IM9,0.4606567,0.4336862,0.0027477,6.02e-05,0.1458461,spin1_run_126_mzp_2000_mx_750,2000.0,750.0,0.33629407622377655,0.3166047514342025,Excluded,Excluded
IM10,0.7139654,1.108085,0.001305,4.15e-05,0.1458461,spin1_run_126_mzp_2000_mx_750,2000.0,750.0,0.13161995695276085,0.2042761455947305,Excluded,Excluded
IM11,0.6934729,0.6273649,0.0008092,3.27e-05,0.1458461,spin1_run_126_mzp_2000_mx_750,2000.0,750.0,0.23247411514415295,0.2103126163978434,Excluded,Excluded
IM12,0.6091266,0.4846969,0.0005738,2.75e-05,0.1458461,spin1_run_126_mzp_2000_mx_750,2000.0,750.0,0.30090165627219817,0.23943479073151627,Excluded,Excluded
EM0,10.0660388,11.2329896,0.0365236,0.0002156,0.1458461,spin1_run_126_mzp_2000_mx_750,2000.0,750.0,0.012983729638635115,0.014488926865650469,Excluded,Excluded
EM1,3.672879,3.5685392,0.0347432,0.0002105,0.1458461,spin1_run_126_mzp_2000_mx_750,2000.0,750.0,0.04086997278886554,0.03970893133152494,Excluded,Excluded
EM2,1.8081943,1.79872,0.0275809,0.0001882,0.1458461,spin1_run_126_mzp_2000_mx_750,2000.0,750.0,0.08108327032556485,0.08065842260425221,Excluded,Excluded
EM3,1.1684003,1.4131865,0.0198118,0.0001602,0.1458461,spin1_run_126_mzp_2000_mx_750,2000.0,750.0,0.10320371727298557,0.12482545579627119,Excluded,Excluded
EM4,0.7108326,1.0,0.0245874,0.000178,0.1458461,spin1_run_126_mzp_2000_mx_750,2000.0,750.0,0.1458461,0.2051764367588093,Excluded,Excluded
EM5,0.4463505,0.54304,0.0137756,0.000134,0.1458461,spin1_run_126_mzp_2000_mx_750,2000.0,750.0,0.26857340159104304,0.3267524064608419,Excluded,Excluded
EM6,0.4135976,0.5737217,0.0070316,9.6e-05,0.1458461,spin1_run_126_mzp_2000_mx_750,2000.0,750.0,0.25421053448039355,0.35262801331535776,Excluded,Excluded
EM7,0.3721338,0.5443884,0.0038564,7.12e-05,0.1458461,spin1_run_126_mzp_2000_mx_750,2000.0,750.0,0.26790816997570116,0.3919184443874757,Excluded,Excluded
EM8,0.3738201,0.4277114,0.0021826,5.36e-05,0.1458461,spin1_run_126_mzp_2000_mx_750,2000.0,750.0,0.3409918463711746,0.3901505028755811,Excluded,Excluded
