Run,MY1,Mchi,Omegah2,xsi,x_f,sigmav_xf
466,49.084,527.0,2e-06,2e-05,33.0,0.0
467,49.084,523.5,2e-06,2e-05,33.0,0.0
468,49.084,453.6,3e-06,2.3e-05,33.0,0.0
469,49.084,451.25,3e-06,2.3e-05,33.0,0.0
470,49.084,450.11,3e-06,2.3e-05,33.0,0.0
471,49.084,446.61,3e-06,2.3e-05,33.0,0.0
472,49.084,443.12,3e-06,2.3e-05,33.0,0.0
473,49.084,299.82,4e-06,3.1e-05,32.0,0.0
474,49.084,264.87,4e-06,3.5e-05,32.0,0.0
475,49.084,121.58,6.8e-05,0.000566,29.0,0.0
476,49.084,2.7475,0.0291,0.242,19.0,0.0
477,60.05,72.91,0.000182,0.00152,27.0,0.0
478,60.05,76.142,0.000172,0.00143,27.0,0.0
479,60.05,77.744,0.000169,0.00141,27.0,0.0
480,60.05,79.637,0.000165,0.00138,27.0,0.0
481,60.05,81.93,0.000162,0.00135,27.0,0.0
482,60.05,83.132,0.00016,0.00134,27.0,0.0
483,60.05,86.627,0.000157,0.00131,27.0,0.0
484,60.05,90.122,0.000154,0.00128,27.0,0.0
485,60.05,92.493,0.000152,0.00126,28.0,0.0
486,60.05,93.617,0.000151,0.00126,28.0,0.0
487,60.05,97.112,0.000148,0.00123,28.0,0.0
488,60.05,98.772,0.000146,0.00122,28.0,0.0
489,60.05,100.61,0.000145,0.00121,28.0,0.0
490,60.05,102.06,0.000144,0.0012,28.0,0.0
491,60.05,104.1,0.000142,0.00118,28.0,0.0
492,60.05,105.06,0.000141,0.00118,28.0,0.0
493,60.05,107.6,0.000139,0.00116,28.0,0.0
494,60.05,108.95,0.000138,0.00115,28.0,0.0
495,60.05,111.09,0.000136,0.00113,28.0,0.0
496,60.05,112.83,0.000134,0.00112,28.0,0.0
497,60.05,114.59,0.000133,0.0011,28.0,0.0
498,60.05,116.75,0.00013,0.00109,28.0,0.0
499,60.05,118.08,0.000129,0.00108,28.0,0.0
500,60.05,121.58,0.000126,0.00105,28.0,0.0
501,60.05,124.97,0.000123,0.00102,28.0,0.0
502,60.05,125.07,0.000122,0.00102,28.0,0.0
503,60.05,128.57,0.000119,0.000992,28.0,0.0
504,60.05,132.06,0.000116,0.000964,28.0,0.0
505,60.05,133.19,0.000115,0.000955,28.0,0.0
506,60.05,135.56,0.000112,0.000936,28.0,0.0
507,60.05,139.05,0.000109,0.000908,28.0,0.0
508,60.05,142.55,0.000106,0.000881,28.0,0.0
509,60.05,144.15,0.000104,0.000869,28.0,0.0
510,60.05,146.04,0.000103,0.000855,28.0,0.0
511,60.05,149.54,9.9e-05,0.000828,29.0,0.0
512,60.05,149.89,9.9e-05,0.000826,29.0,0.0
513,60.05,153.03,9.6e-05,0.000803,29.0,0.0
514,60.05,153.87,9.6e-05,0.000797,29.0,0.0
515,60.05,156.53,9.3e-05,0.000778,29.0,0.0
516,60.05,160.02,9e-05,0.000751,29.0,0.0
517,60.05,161.99,8.8e-05,0.000731,29.0,0.0
518,60.05,163.52,8.5e-05,0.000711,29.0,0.0
519,60.05,167.01,7.5e-05,0.000627,29.0,0.0
520,60.05,170.51,5.1e-05,0.000425,29.0,0.0
521,60.05,171.17,4.5e-05,0.000372,29.0,0.0
522,60.05,174.0,2.8e-05,0.00023,30.0,0.0
523,60.05,177.5,2.2e-05,0.000183,30.0,0.0
524,60.05,180.35,2e-05,0.000163,30.0,0.0
525,60.05,180.99,1.9e-05,0.00016,30.0,0.0
526,60.05,184.49,1.7e-05,0.000144,30.0,0.0
527,60.05,187.98,1.6e-05,0.000133,30.0,0.0
528,60.05,188.7,1.6e-05,0.000132,30.0,0.0
529,60.05,191.48,1.5e-05,0.000125,30.0,0.0
530,60.05,194.97,1.4e-05,0.000118,31.0,0.0
531,60.05,196.18,1.4e-05,0.000116,31.0,0.0
532,60.05,198.47,1.4e-05,0.000113,31.0,0.0
533,60.05,200.38,1.3e-05,0.00011,31.0,0.0
534,60.05,201.96,1.3e-05,0.000109,31.0,0.0
535,60.05,205.46,1.3e-05,0.000105,31.0,0.0
536,60.05,208.95,1.2e-05,0.000101,31.0,0.0
537,60.05,212.45,1.2e-05,9.8e-05,31.0,0.0
538,60.05,212.84,1.2e-05,9.8e-05,31.0,0.0
539,60.05,215.94,1.2e-05,9.6e-05,31.0,0.0
540,60.05,219.44,1.1e-05,9.3e-05,31.0,0.0
541,60.05,222.32,1.1e-05,9.2e-05,31.0,0.0
542,60.05,222.93,1.1e-05,9.1e-05,31.0,0.0
543,60.05,226.43,1.1e-05,8.9e-05,31.0,0.0
544,60.05,229.92,1e-05,8.8e-05,31.0,0.0
545,60.05,231.06,1e-05,8.7e-05,31.0,0.0
546,60.05,233.42,1e-05,8.6e-05,31.0,0.0
547,60.05,236.91,1e-05,8.4e-05,31.0,0.0
548,60.05,237.44,1e-05,8.4e-05,31.0,0.0
549,60.05,327.73,8e-06,6.3e-05,32.0,0.0
550,60.05,450.11,6e-06,5e-05,32.0,0.0
551,60.05,515.03,5e-06,4.4e-05,33.0,0.0
552,60.05,588.03,5e-06,3.9e-05,33.0,0.0
553,60.05,586.41,5e-06,4e-05,33.0,0.0
554,60.05,585.58,5e-06,4e-05,33.0,0.0
555,60.05,583.12,5e-06,4e-05,33.0,0.0
556,60.05,582.92,5e-06,4e-05,33.0,0.0
557,60.05,580.67,5e-06,4e-05,33.0,0.0
558,60.05,579.42,5e-06,4e-05,33.0,0.0
559,60.05,578.21,5e-06,4e-05,33.0,0.0
560,60.05,575.93,5e-06,4e-05,33.0,0.0
561,60.05,575.76,5e-06,4e-05,33.0,0.0
562,60.05,573.33,5e-06,4e-05,33.0,0.0
563,60.05,572.43,5e-06,4e-05,33.0,0.0
564,60.05,571.02,5e-06,4e-05,33.0,0.0
565,60.05,568.94,5e-06,4.1e-05,33.0,0.0
566,60.05,568.87,5e-06,4.1e-05,33.0,0.0
567,60.05,567.35,5e-06,4.1e-05,33.0,0.0
568,60.05,565.86,5e-06,4.1e-05,33.0,0.0
569,60.05,565.44,5e-06,4.1e-05,33.0,0.0
570,60.05,564.37,5e-06,4.1e-05,33.0,0.0
571,60.05,562.88,5e-06,4.1e-05,33.0,0.0
572,60.05,561.95,5e-06,4.1e-05,33.0,0.0
573,60.05,558.45,5e-06,4.1e-05,33.0,0.0
574,60.05,557.76,5e-06,4.1e-05,33.0,0.0
575,60.05,554.96,5e-06,4.2e-05,33.0,0.0
576,60.05,551.46,5e-06,4.2e-05,33.0,0.0
577,60.05,549.1,5e-06,4.2e-05,33.0,0.0
578,60.05,547.97,5e-06,4.2e-05,33.0,0.0
579,60.05,544.47,5e-06,4.2e-05,33.0,0.0
580,60.05,540.98,5e-06,4.3e-05,33.0,0.0
581,60.05,537.48,5e-06,4.3e-05,33.0,0.0
582,60.05,533.99,5e-06,4.3e-05,33.0,0.0
583,60.05,531.44,5e-06,4.3e-05,33.0,0.0
584,60.05,530.49,5e-06,4.3e-05,33.0,0.0
585,60.05,527.0,5e-06,4.4e-05,33.0,0.0
586,60.05,523.5,5e-06,4.4e-05,33.0,0.0
587,60.05,453.6,6e-06,5e-05,32.0,0.0
588,60.05,451.25,6e-06,5e-05,32.0,0.0
589,60.05,450.11,6e-06,5e-05,32.0,0.0
590,60.05,446.61,6e-06,5e-05,32.0,0.0
591,60.05,443.12,6e-06,5e-05,32.0,0.0
592,60.05,299.82,8e-06,6.8e-05,32.0,0.0
593,60.05,264.87,9e-06,7.5e-05,31.0,0.0
594,60.05,121.58,0.000126,0.00105,28.0,0.0
595,60.05,2.7475,0.0618,0.515,18.0,0.0
596,64.262,72.91,0.00024,0.002,27.0,0.0
597,64.262,76.142,0.000216,0.0018,27.0,0.0
598,64.262,77.744,0.000209,0.00174,27.0,0.0
599,64.262,79.637,0.000202,0.00168,27.0,0.0
600,64.262,81.93,0.000195,0.00163,27.0,0.0
601,64.262,83.132,0.000192,0.0016,27.0,0.0
602,64.262,86.627,0.000186,0.00155,27.0,0.0
603,64.262,90.122,0.000181,0.00151,27.0,0.0
604,64.262,92.493,0.000179,0.00149,27.0,0.0
605,64.262,93.617,0.000178,0.00148,27.0,0.0
606,64.262,97.112,0.000174,0.00145,27.0,0.0
607,64.262,98.772,0.000173,0.00144,27.0,0.0
608,64.262,100.61,0.000171,0.00143,27.0,0.0
609,64.262,102.06,0.00017,0.00142,28.0,0.0
610,64.262,104.1,0.000168,0.0014,28.0,0.0
611,64.262,105.06,0.000167,0.0014,28.0,0.0
612,64.262,107.6,0.000165,0.00138,28.0,0.0
613,64.262,108.95,0.000164,0.00137,28.0,0.0
614,64.262,111.09,0.000162,0.00135,28.0,0.0
615,64.262,112.83,0.00016,0.00134,28.0,0.0
616,64.262,114.59,0.000159,0.00132,28.0,0.0
617,64.262,116.75,0.000157,0.00131,28.0,0.0
618,64.262,118.08,0.000155,0.0013,28.0,0.0
619,64.262,121.58,0.000152,0.00127,28.0,0.0
620,64.262,124.97,0.000149,0.00124,28.0,0.0
621,64.262,125.07,0.000149,0.00124,28.0,0.0
622,64.262,128.57,0.000145,0.00121,28.0,0.0
623,64.262,132.06,0.000141,0.00118,28.0,0.0
624,64.262,133.19,0.00014,0.00117,28.0,0.0
625,64.262,135.56,0.000138,0.00115,28.0,0.0
626,64.262,139.05,0.000134,0.00112,28.0,0.0
627,64.262,142.55,0.00013,0.00109,28.0,0.0
628,64.262,144.15,0.000129,0.00107,28.0,0.0
629,64.262,146.04,0.000127,0.00106,28.0,0.0
630,64.262,149.54,0.000123,0.00103,28.0,0.0
631,64.262,149.89,0.000123,0.00103,28.0,0.0
632,64.262,153.03,0.00012,0.001,28.0,0.0
633,64.262,153.87,0.000119,0.000993,28.0,0.0
634,64.262,156.53,0.000116,0.00097,28.0,0.0
635,64.262,160.02,0.000113,0.000938,28.0,0.0
636,64.262,161.99,0.00011,0.000915,29.0,0.0
637,64.262,163.52,0.000107,0.000891,29.0,0.0
638,64.262,167.01,9.5e-05,0.000789,29.0,0.0
639,64.262,170.51,6.5e-05,0.00054,29.0,0.0
640,64.262,171.17,5.7e-05,0.000474,29.0,0.0
641,64.262,174.0,3.5e-05,0.000295,30.0,0.0
642,64.262,177.5,2.8e-05,0.000236,30.0,0.0
643,64.262,180.35,2.5e-05,0.000211,30.0,0.0
644,64.262,180.99,2.5e-05,0.000206,30.0,0.0
645,64.262,184.49,2.2e-05,0.000186,30.0,0.0
646,64.262,187.98,2.1e-05,0.000173,30.0,0.0
647,64.262,188.7,2e-05,0.00017,30.0,0.0
648,64.262,191.48,1.9e-05,0.000162,30.0,0.0
649,64.262,194.97,1.8e-05,0.000153,30.0,0.0
650,64.262,196.18,1.8e-05,0.000151,30.0,0.0
651,64.262,198.47,1.8e-05,0.000146,30.0,0.0
652,64.262,200.38,1.7e-05,0.000143,30.0,0.0
653,64.262,201.96,1.7e-05,0.000141,30.0,0.0
654,64.262,205.46,1.6e-05,0.000136,30.0,0.0
655,64.262,208.95,1.6e-05,0.000131,31.0,0.0
656,64.262,212.45,1.5e-05,0.000127,31.0,0.0
657,64.262,212.84,1.5e-05,0.000127,31.0,0.0
658,64.262,215.94,1.5e-05,0.000124,31.0,0.0
659,64.262,219.44,1.4e-05,0.000121,31.0,0.0
660,64.262,222.32,1.4e-05,0.000119,31.0,0.0
661,64.262,222.93,1.4e-05,0.000118,31.0,0.0
662,64.262,226.43,1.4e-05,0.000116,31.0,0.0
663,64.262,229.92,1.4e-05,0.000113,31.0,0.0
664,64.262,231.06,1.4e-05,0.000113,31.0,0.0
665,64.262,233.42,1.3e-05,0.000111,31.0,0.0
666,64.262,236.91,1.3e-05,0.000109,31.0,0.0
667,64.262,237.44,1.3e-05,0.000109,31.0,0.0
668,64.262,327.73,1e-05,8.2e-05,31.0,0.0
669,64.262,450.11,8e-06,6.5e-05,32.0,0.0
670,64.262,515.03,7e-06,5.8e-05,32.0,0.0
671,64.262,588.03,6e-06,5.1e-05,33.0,0.0
672,64.262,586.41,6e-06,5.1e-05,33.0,0.0
673,64.262,585.58,6e-06,5.1e-05,33.0,0.0
674,64.262,583.12,6e-06,5.1e-05,33.0,0.0
675,64.262,582.92,6e-06,5.2e-05,33.0,0.0
676,64.262,580.67,6e-06,5.2e-05,33.0,0.0
677,64.262,579.42,6e-06,5.2e-05,33.0,0.0
678,64.262,578.21,6e-06,5.2e-05,33.0,0.0
679,64.262,575.93,6e-06,5.2e-05,33.0,0.0
680,64.262,575.76,6e-06,5.2e-05,33.0,0.0
681,64.262,573.33,6e-06,5.2e-05,33.0,0.0
682,64.262,572.43,6e-06,5.2e-05,33.0,0.0
683,64.262,571.02,6e-06,5.2e-05,33.0,0.0
684,64.262,568.94,6e-06,5.3e-05,33.0,0.0
685,64.262,568.87,6e-06,5.3e-05,33.0,0.0
686,64.262,567.35,6e-06,5.3e-05,33.0,0.0
687,64.262,565.86,6e-06,5.3e-05,33.0,0.0
688,64.262,565.44,6e-06,5.3e-05,33.0,0.0
689,64.262,564.37,6e-06,5.3e-05,33.0,0.0
690,64.262,562.88,6e-06,5.3e-05,33.0,0.0
691,64.262,561.95,6e-06,5.3e-05,33.0,0.0
692,64.262,558.45,6e-06,5.4e-05,33.0,0.0
693,64.262,557.76,6e-06,5.4e-05,33.0,0.0
694,64.262,554.96,6e-06,5.4e-05,32.0,0.0
695,64.262,551.46,7e-06,5.4e-05,32.0,0.0
696,64.262,549.1,7e-06,5.4e-05,32.0,0.0
697,64.262,547.97,7e-06,5.5e-05,32.0,0.0
698,64.262,544.47,7e-06,5.5e-05,32.0,0.0
699,64.262,540.98,7e-06,5.5e-05,32.0,0.0
700,64.262,537.48,7e-06,5.6e-05,32.0,0.0
701,64.262,533.99,7e-06,5.6e-05,32.0,0.0
702,64.262,531.44,7e-06,5.6e-05,32.0,0.0
703,64.262,530.49,7e-06,5.6e-05,32.0,0.0
704,64.262,527.0,7e-06,5.6e-05,32.0,0.0
705,64.262,523.5,7e-06,5.7e-05,32.0,0.0
706,64.262,453.6,8e-06,6.4e-05,32.0,0.0
707,64.262,451.25,8e-06,6.4e-05,32.0,0.0
708,64.262,450.11,8e-06,6.5e-05,32.0,0.0
709,64.262,446.61,8e-06,6.5e-05,32.0,0.0
710,64.262,443.12,8e-06,6.6e-05,32.0,0.0
711,64.262,299.82,1e-05,8.8e-05,31.0,0.0
712,64.262,264.87,1.2e-05,9.8e-05,31.0,0.0
713,64.262,121.58,0.000152,0.00127,28.0,0.0
714,64.262,2.7475,0.0795,0.663,18.0,0.0
715,70.374,72.91,0.000463,0.00386,26.0,0.0
716,70.374,76.142,0.000344,0.00287,27.0,0.0
717,70.374,77.744,0.000314,0.00261,27.0,0.0
718,70.374,79.637,0.000288,0.0024,27.0,0.0
719,70.374,81.93,0.000268,0.00223,27.0,0.0
720,70.374,83.132,0.000259,0.00216,27.0,0.0
721,70.374,86.627,0.000242,0.00202,27.0,0.0
722,70.374,90.122,0.000231,0.00193,27.0,0.0
723,70.374,92.493,0.000226,0.00188,27.0,0.0
724,70.374,93.617,0.000224,0.00187,27.0,0.0
725,70.374,97.112,0.000218,0.00182,27.0,0.0
726,70.374,98.772,0.000216,0.0018,27.0,0.0
727,70.374,100.61,0.000214,0.00178,27.0,0.0
728,70.374,102.06,0.000212,0.00177,27.0,0.0
729,70.374,104.1,0.00021,0.00175,27.0,0.0
730,70.374,105.06,0.000209,0.00174,27.0,0.0
731,70.374,107.6,0.000207,0.00172,27.0,0.0
732,70.374,108.95,0.000205,0.00171,27.0,0.0
733,70.374,111.09,0.000203,0.00169,27.0,0.0
734,70.374,112.83,0.000202,0.00168,27.0,0.0
735,70.374,114.59,0.0002,0.00167,27.0,0.0
736,70.374,116.75,0.000198,0.00165,27.0,0.0
737,70.374,118.08,0.000197,0.00164,28.0,0.0
738,70.374,121.58,0.000193,0.00161,28.0,0.0
739,70.374,124.97,0.00019,0.00158,28.0,0.0
740,70.374,125.07,0.00019,0.00158,28.0,0.0
741,70.374,128.57,0.000186,0.00155,28.0,0.0
742,70.374,132.06,0.000182,0.00152,28.0,0.0
743,70.374,133.19,0.000181,0.00151,28.0,0.0
744,70.374,135.56,0.000178,0.00149,28.0,0.0
745,70.374,139.05,0.000175,0.00145,28.0,0.0
746,70.374,142.55,0.000171,0.00142,28.0,0.0
747,70.374,144.15,0.000169,0.00141,28.0,0.0
748,70.374,146.04,0.000167,0.00139,28.0,0.0
749,70.374,149.54,0.000163,0.00136,28.0,0.0
750,70.374,149.89,0.000162,0.00135,28.0,0.0
751,70.374,153.03,0.000159,0.00132,28.0,0.0
752,70.374,153.87,0.000158,0.00132,28.0,0.0
753,70.374,156.53,0.000155,0.00129,28.0,0.0
754,70.374,160.02,0.00015,0.00125,28.0,0.0
755,70.374,161.99,0.000147,0.00122,28.0,0.0
756,70.374,163.52,0.000143,0.00119,28.0,0.0
757,70.374,167.01,0.000127,0.00106,28.0,0.0
758,70.374,170.51,8.9e-05,0.000739,29.0,0.0
759,70.374,171.17,7.8e-05,0.000652,29.0,0.0
760,70.374,174.0,4.9e-05,0.000411,29.0,0.0
761,70.374,177.5,4e-05,0.000331,29.0,0.0
762,70.374,180.35,3.5e-05,0.000295,30.0,0.0
763,70.374,180.99,3.5e-05,0.000289,30.0,0.0
764,70.374,184.49,3.2e-05,0.000262,30.0,0.0
765,70.374,187.98,2.9e-05,0.000243,30.0,0.0
766,70.374,188.7,2.9e-05,0.000239,30.0,0.0
767,70.374,191.48,2.7e-05,0.000228,30.0,0.0
768,70.374,194.97,2.6e-05,0.000216,30.0,0.0
769,70.374,196.18,2.6e-05,0.000213,30.0,0.0
770,70.374,198.47,2.5e-05,0.000206,30.0,0.0
771,70.374,200.38,2.4e-05,0.000202,30.0,0.0
772,70.374,201.96,2.4e-05,0.000198,30.0,0.0
773,70.374,205.46,2.3e-05,0.000191,30.0,0.0
774,70.374,208.95,2.2e-05,0.000185,30.0,0.0
775,70.374,212.45,2.2e-05,0.00018,30.0,0.0
776,70.374,212.84,2.2e-05,0.000179,30.0,0.0
777,70.374,215.94,2.1e-05,0.000175,30.0,0.0
778,70.374,219.44,2e-05,0.000171,30.0,0.0
779,70.374,222.32,2e-05,0.000168,30.0,0.0
780,70.374,222.93,2e-05,0.000167,30.0,0.0
781,70.374,226.43,2e-05,0.000164,30.0,0.0
782,70.374,229.92,1.9e-05,0.00016,30.0,0.0
783,70.374,231.06,1.9e-05,0.000159,30.0,0.0
784,70.374,233.42,1.9e-05,0.000157,30.0,0.0
785,70.374,236.91,1.9e-05,0.000155,30.0,0.0
786,70.374,237.44,1.8e-05,0.000154,30.0,0.0
787,70.374,327.73,1.4e-05,0.000116,31.0,0.0
788,70.374,450.11,1.1e-05,9.2e-05,32.0,0.0
789,70.374,515.03,1e-05,8.2e-05,32.0,0.0
790,70.374,588.03,9e-06,7.2e-05,32.0,0.0
791,70.374,586.41,9e-06,7.2e-05,32.0,0.0
792,70.374,585.58,9e-06,7.2e-05,32.0,0.0
793,70.374,583.12,9e-06,7.3e-05,32.0,0.0
794,70.374,582.92,9e-06,7.3e-05,32.0,0.0
795,70.374,580.67,9e-06,7.3e-05,32.0,0.0
796,70.374,579.42,9e-06,7.3e-05,32.0,0.0
797,70.374,578.21,9e-06,7.3e-05,32.0,0.0
798,70.374,575.93,9e-06,7.4e-05,32.0,0.0
799,70.374,575.76,9e-06,7.4e-05,32.0,0.0
800,70.374,573.33,9e-06,7.4e-05,32.0,0.0
801,70.374,572.43,9e-06,7.4e-05,32.0,0.0
802,70.374,571.02,9e-06,7.4e-05,32.0,0.0
803,70.374,568.94,9e-06,7.5e-05,32.0,0.0
804,70.374,568.87,9e-06,7.5e-05,32.0,0.0
805,70.374,567.35,9e-06,7.5e-05,32.0,0.0
806,70.374,565.86,9e-06,7.5e-05,32.0,0.0
807,70.374,565.44,9e-06,7.5e-05,32.0,0.0
808,70.374,564.37,9e-06,7.5e-05,32.0,0.0
809,70.374,562.88,9e-06,7.5e-05,32.0,0.0
810,70.374,561.95,9e-06,7.6e-05,32.0,0.0
811,70.374,558.45,9e-06,7.6e-05,32.0,0.0
812,70.374,557.76,9e-06,7.6e-05,32.0,0.0
813,70.374,554.96,9e-06,7.6e-05,32.0,0.0
814,70.374,551.46,9e-06,7.7e-05,32.0,0.0
815,70.374,549.1,9e-06,7.7e-05,32.0,0.0
816,70.374,547.97,9e-06,7.7e-05,32.0,0.0
817,70.374,544.47,9e-06,7.8e-05,32.0,0.0
818,70.374,540.98,9e-06,7.8e-05,32.0,0.0
819,70.374,537.48,9e-06,7.9e-05,32.0,0.0
820,70.374,533.99,1e-05,7.9e-05,32.0,0.0
821,70.374,531.44,1e-05,8e-05,32.0,0.0
822,70.374,530.49,1e-05,8e-05,32.0,0.0
823,70.374,527.0,1e-05,8e-05,32.0,0.0
824,70.374,523.5,1e-05,8.1e-05,32.0,0.0
825,70.374,453.6,1.1e-05,9.1e-05,32.0,0.0
826,70.374,451.25,1.1e-05,9.1e-05,32.0,0.0
827,70.374,450.11,1.1e-05,9.2e-05,32.0,0.0
828,70.374,446.61,1.1e-05,9.2e-05,32.0,0.0
829,70.374,443.12,1.1e-05,9.3e-05,32.0,0.0
830,70.374,299.82,1.5e-05,0.000125,31.0,0.0
831,70.374,264.87,1.7e-05,0.000138,31.0,0.0
832,70.374,121.58,0.000193,0.00161,28.0,0.0
833,70.374,2.7475,0.111,0.929,17.0,0.0
834,70.792,72.91,0.000495,0.00413,26.0,0.0
835,70.792,76.142,0.000359,0.00299,26.0,0.0
836,70.792,77.744,0.000325,0.00271,27.0,0.0
837,70.792,79.637,0.000297,0.00248,27.0,0.0
838,70.792,81.93,0.000274,0.00229,27.0,0.0
839,70.792,83.132,0.000266,0.00221,27.0,0.0
840,70.792,86.627,0.000247,0.00206,27.0,0.0
841,70.792,90.122,0.000235,0.00196,27.0,0.0
842,70.792,92.493,0.00023,0.00191,27.0,0.0
843,70.792,93.617,0.000227,0.0019,27.0,0.0
844,70.792,97.112,0.000222,0.00185,27.0,0.0
845,70.792,98.772,0.000219,0.00183,27.0,0.0
846,70.792,100.61,0.000217,0.00181,27.0,0.0
847,70.792,102.06,0.000215,0.00179,27.0,0.0
848,70.792,104.1,0.000213,0.00178,27.0,0.0
849,70.792,105.06,0.000212,0.00177,27.0,0.0
850,70.792,107.6,0.00021,0.00175,27.0,0.0
851,70.792,108.95,0.000208,0.00174,27.0,0.0
852,70.792,111.09,0.000206,0.00172,27.0,0.0
853,70.792,112.83,0.000205,0.0017,27.0,0.0
854,70.792,114.59,0.000203,0.00169,27.0,0.0
855,70.792,116.75,0.000201,0.00167,27.0,0.0
856,70.792,118.08,0.0002,0.00166,27.0,0.0
857,70.792,121.58,0.000196,0.00163,28.0,0.0
858,70.792,124.97,0.000193,0.00161,28.0,0.0
859,70.792,125.07,0.000193,0.0016,28.0,0.0
860,70.792,128.57,0.000189,0.00157,28.0,0.0
861,70.792,132.06,0.000185,0.00154,28.0,0.0
862,70.792,133.19,0.000184,0.00153,28.0,0.0
863,70.792,135.56,0.000181,0.00151,28.0,0.0
864,70.792,139.05,0.000177,0.00148,28.0,0.0
865,70.792,142.55,0.000174,0.00145,28.0,0.0
866,70.792,144.15,0.000172,0.00143,28.0,0.0
867,70.792,146.04,0.00017,0.00141,28.0,0.0
868,70.792,149.54,0.000166,0.00138,28.0,0.0
869,70.792,149.89,0.000165,0.00138,28.0,0.0
870,70.792,153.03,0.000162,0.00135,28.0,0.0
871,70.792,153.87,0.000161,0.00134,28.0,0.0
872,70.792,156.53,0.000158,0.00131,28.0,0.0
873,70.792,160.02,0.000153,0.00127,28.0,0.0
874,70.792,161.99,0.00015,0.00125,28.0,0.0
875,70.792,163.52,0.000146,0.00122,28.0,0.0
876,70.792,167.01,0.00013,0.00108,28.0,0.0
877,70.792,170.51,9e-05,0.000754,29.0,0.0
878,70.792,171.17,8e-05,0.000665,29.0,0.0
879,70.792,174.0,5e-05,0.00042,29.0,0.0
880,70.792,177.5,4.1e-05,0.000338,29.0,0.0
881,70.792,180.35,3.6e-05,0.000302,30.0,0.0
882,70.792,180.99,3.6e-05,0.000296,30.0,0.0
883,70.792,184.49,3.2e-05,0.000268,30.0,0.0
884,70.792,187.98,3e-05,0.000248,30.0,0.0
885,70.792,188.7,2.9e-05,0.000245,30.0,0.0
886,70.792,191.48,2.8e-05,0.000233,30.0,0.0
887,70.792,194.97,2.6e-05,0.000221,30.0,0.0
888,70.792,196.18,2.6e-05,0.000217,30.0,0.0
889,70.792,198.47,2.5e-05,0.000211,30.0,0.0
890,70.792,200.38,2.5e-05,0.000206,30.0,0.0
891,70.792,201.96,2.4e-05,0.000203,30.0,0.0
892,70.792,205.46,2.4e-05,0.000196,30.0,0.0
893,70.792,208.95,2.3e-05,0.00019,30.0,0.0
894,70.792,212.45,2.2e-05,0.000184,30.0,0.0
895,70.792,212.84,2.2e-05,0.000183,30.0,0.0
896,70.792,215.94,2.2e-05,0.000179,30.0,0.0
897,70.792,219.44,2.1e-05,0.000175,30.0,0.0
898,70.792,222.32,2.1e-05,0.000172,30.0,0.0
899,70.792,222.93,2e-05,0.000171,30.0,0.0
900,70.792,226.43,2e-05,0.000167,30.0,0.0
901,70.792,229.92,2e-05,0.000164,30.0,0.0
902,70.792,231.06,2e-05,0.000163,30.0,0.0
903,70.792,233.42,1.9e-05,0.000161,30.0,0.0
904,70.792,236.91,1.9e-05,0.000158,30.0,0.0
905,70.792,237.44,1.9e-05,0.000158,30.0,0.0
906,70.792,327.73,1.4e-05,0.000119,31.0,0.0
907,70.792,450.11,1.1e-05,9.4e-05,32.0,0.0
908,70.792,515.03,1e-05,8.4e-05,32.0,0.0
909,70.792,588.03,9e-06,7.4e-05,32.0,0.0
910,70.792,586.41,9e-06,7.4e-05,32.0,0.0
911,70.792,585.58,9e-06,7.4e-05,32.0,0.0
912,70.792,583.12,9e-06,7.4e-05,32.0,0.0
913,70.792,582.92,9e-06,7.4e-05,32.0,0.0
914,70.792,580.67,9e-06,7.5e-05,32.0,0.0
915,70.792,579.42,9e-06,7.5e-05,32.0,0.0
916,70.792,578.21,9e-06,7.5e-05,32.0,0.0
917,70.792,575.93,9e-06,7.5e-05,32.0,0.0
918,70.792,575.76,9e-06,7.5e-05,32.0,0.0
919,70.792,573.33,9e-06,7.6e-05,32.0,0.0
920,70.792,572.43,9e-06,7.6e-05,32.0,0.0
921,70.792,571.02,9e-06,7.6e-05,32.0,0.0
922,70.792,568.94,9e-06,7.6e-05,32.0,0.0
923,70.792,568.87,9e-06,7.6e-05,32.0,0.0
924,70.792,567.35,9e-06,7.6e-05,32.0,0.0
925,70.792,565.86,9e-06,7.7e-05,32.0,0.0
926,70.792,565.44,9e-06,7.7e-05,32.0,0.0
927,70.792,564.37,9e-06,7.7e-05,32.0,0.0
928,70.792,562.88,9e-06,7.7e-05,32.0,0.0
929,70.792,561.95,9e-06,7.7e-05,32.0,0.0
930,70.792,558.45,9e-06,7.8e-05,32.0,0.0
931,70.792,557.76,9e-06,7.8e-05,32.0,0.0
932,70.792,554.96,9e-06,7.8e-05,32.0,0.0
933,70.792,551.46,9e-06,7.9e-05,32.0,0.0
934,70.792,549.1,9e-06,7.9e-05,32.0,0.0
935,70.792,547.97,9e-06,7.9e-05,32.0,0.0
936,70.792,544.47,1e-05,8e-05,32.0,0.0
937,70.792,540.98,1e-05,8e-05,32.0,0.0
938,70.792,537.48,1e-05,8e-05,32.0,0.0
939,70.792,533.99,1e-05,8.1e-05,32.0,0.0
940,70.792,531.44,1e-05,8.1e-05,32.0,0.0
941,70.792,530.49,1e-05,8.1e-05,32.0,0.0
942,70.792,527.0,1e-05,8.2e-05,32.0,0.0
943,70.792,523.5,1e-05,8.2e-05,32.0,0.0
